6094872	City	Hengshui	衡水	Hengshui, China	衡水, 中国	37.777546	115.818840	37.73827830280158	115.66428771104609
6095014	City	Benxi	本溪	Benxi, China	本溪, 中国	41.232418	124.536407	41.48484972285664	123.67931061295091
6124883	City	Yichun	宜春	Yichun, China	宜春, 中国	47.723003	128.848404	47.725269323532615	128.83409440872848
6124889	City	Daqing	大庆	Daqing, China	大庆, 中国	46.366016	124.709457	46.587205219878875	125.0967304560664
6125395	City	Ma'anshan	马鞍山	Ma'anshan, China	马鞍山, 中国	31.589214	118.623497	31.672432224775427	118.50183256914305
6130878	City	Panzhihua	攀枝花	Panzhihua, China	攀枝花, 中国	26.802233	101.723488	26.585914894189024	101.7170625341634
6131919	City	Dongying	东营	Dongying, China	东营, 中国	37.727276	118.694962	37.43328523674275	118.66894722710529
6131928	City	Guangyuan	广元市	Guangyuan, China	广元市, 中国	32.288544	105.835777	32.43783451806642	105.83965135520522
6131937	City	Wenshan	文山	Wenshan, China	文山, 中国	23.691486	104.714478	23.40338418739771	104.21414734304132
6131940	City	Xilinhot	锡林浩特	Xilinhot, China	锡林浩特, 中国	43.945938	116.214043	43.931172309179	116.07913971864359
6131985	City	Shiyan	十堰	Shiyan, China	十堰, 中国	32.457764	110.436363	32.63158781303592	110.79294616724239
6134071	City	Liaocheng	聊城	Liaocheng, China	聊城, 中国	36.460155	115.876350	36.456942000771924	115.97977937106357
6134469	City	Laiwu	莱芜	Laiwu, China	莱芜, 中国	36.271587	117.646858	36.213816060153164	117.6708422028147
6134483	City	Dezhou	德州	Dezhou, China	德州, 中国	37.244419	116.650307	37.433226095064384	116.35156349889057
6134485	City	Binzhou	滨州	Binzhou, China	滨州, 中国	37.559784	117.860146	37.38133078097622	117.9647956841683
6197153	City	Linxia	临夏	Linxia, China	临夏, 中国	35.629948	103.277184	35.601541810510234	103.20829559785658
6140610	City	Anyang	安阳	Anyang, China	安阳, 中国	35.870216	114.363876	36.09740330284479	114.38630227403979
6155332	City	Baiyin	白银	Baiyin, China	白银, 中国	36.602943	104.607773	36.54492351028582	104.1357686429109
6156023	City	Huanggang	黄冈	Huanggang, China	黄冈, 中国	30.719421	115.342278	30.45633242987214	114.86713639639423
6156908	City	Zhongwei	中卫	Zhongwei, China	中卫, 中国	37.052696	105.474075	37.49941788188501	105.19313430390146
6156909	City	Pu'er	普洱	Pu'er, China	普洱, 中国	23.188145	100.721909	22.828056518370584	100.96533502181076
6197497	City	Shigatse	日喀则	Shigatse, China	日喀则, 中国	29.515020	86.429283	29.27365689622879	88.8852399985873
6197276	City	Akto	阿克陶	Akto, China	阿克陶, 中国	38.612495	75.234909	39.14781594826557	75.94456861259903
6196433	City	Shennongjia	神农架	Shennongjia, China	神农架, 中国	31.584774	110.491684	31.745659011314086	110.67534078085444
6197132	City	Guyuan	固原	Guyuan, China	固原, 中国	35.949814	106.182953	36.01603940763291	106.2384147388149
6197223	City	Ruoqiang	若羌	Ruoqiang, China	若羌, 中国	38.943089	89.833954	39.022838908673656	88.16435694057436
6197510	City	Xinzhou	忻州	Xinzhou, China	忻州, 中国	38.857697	112.360687	38.4160821456272	112.72760562205411
6197511	City	Shuozhou	朔州	Shuozhou, China	朔州, 中国	39.622726	112.646332	39.33043350553137	112.42597840553383
6226575	City	Deqin	德钦	Deqin, China	德钦, 中国	27.958357	99.441376	28.48982867103053	98.91111627416245
6207926	City	Huludao	葫芦岛	Huludao, China	葫芦岛, 中国	40.625732	120.194328	40.709591167648284	120.83176505388114
6207930	City	Dazhou	达州	Dazhou, China	达州, 中国	31.227455	107.462952	31.21171713957425	107.46336774094061
6207931	City	Changji	昌吉	Changji, China	昌吉, 中国	44.155182	87.100563	44.01187456744957	87.30101254005038
6208669	City	Xinyang	信阳	Xinyang, China	信阳, 中国	32.081223	114.882111	32.14962348777702	114.08530511221286
6208675	City	Fuxin	阜新	Fuxin, China	阜新, 中国	42.285198	121.960556	42.019491147267544	121.66486393389103
6209219	City	Yingtan	鹰潭	Yingtan, China	鹰潭, 中国	28.271164	117.108513	28.2633235004749	117.0639282014083
6209225	City	Yingkou	营口	Yingkou, China	营口, 中国	40.379276	122.425369	40.665867034008635	122.22991189293994
6209230	City	Dehong	德宏	Dehong, China	德宏, 中国	24.553200	98.079941	24.436524613493276	98.5847420361749
6210985	City	Shizuishan	石嘴山	Shizuishan, China	石嘴山, 中国	38.994686	106.532234	38.98239475253742	106.37859159419436
6217970	City	Laibin	来宾	Laibin, China	来宾, 中国	23.857027	109.450302	23.75294505439804	109.21716331184422
6218035	City	Qingyang	庆阳	Qingyang, China	庆阳, 中国	36.166042	107.591438	35.70947303422094	107.63888779804147
6218624	City	Shangqiu	商丘	Shangqiu, China	商丘, 中国	34.244598	115.592285	34.416327101920736	115.65083028104199
6219145	City	Yangquan	阳泉	Yangquan, China	阳泉, 中国	38.048939	113.522865	37.856468078305454	113.57411709539797
6277928	City	Siping	四平	Siping, China	四平, 中国	43.569599	124.469170	43.163842359844146	124.34419314706616
6250826	City	Suizhou	随州	Suizhou, China	随州, 中国	31.819546	113.438667	31.6920887797962	113.37624060040842
6256266	City	Qinzhou	钦州	Qinzhou, China	钦州, 中国	22.182777	109.024643	21.982818101529706	108.65038906157167
6267435	City	Xinyuan	新源	Xinyuan, China	新源, 中国	43.374298	83.492714	43.428512588295355	83.25759961068572
6196526	City	Ledong	乐东	Ledong, China	乐东, 中国	18.682253	109.041946	18.751914699312582	109.16895496156361
6196536	City	Chongzuo	崇左	Chongzuo, China	崇左, 中国	22.503109	107.275513	22.380002028826933	107.36093790828944
6196544	City	Anshun	安顺	Anshun, China	安顺, 中国	25.996155	105.951424	26.256617838554657	105.94422925558898
6296098	City	Kuytun	奎屯	Kuytun, China	奎屯, 中国	44.553028	85.003792	44.42574288767286	84.90091072056022
6308654	City	Bole	波勒	Bole, China	波勒, 中国	44.818409	81.855934	44.85288109367344	82.04775763032575
6339503	City	Lvliang	吕梁	Lvliang, China	吕梁, 中国	37.679321	111.262054	37.51753684433588	111.1379565296415
6338366	City	Xiaoyi	孝义	Xiaoyi, China	孝义, 中国	37.111542	111.693710	37.14582299818375	111.77238063223223
6338672	City	Guigang	贵港	Guigang, China	贵港, 中国	23.300299	110.019257	23.114431218960043	109.5947350873485
6338673	City	Qitaihe	七台河	Qitaihe, China	七台河, 中国	45.896893	130.862488	45.769501513726375	130.99543362257668
6338675	City	Xiaogan	孝感	Xiaogan, China	孝感, 中国	31.101082	113.841057	30.92018747068654	113.95151312345757
6338676	City	Liaoyuan	辽源	Liaoyuan, China	辽源, 中国	42.829121	125.347694	42.88524652191027	125.13726302564623
6338905	City	Tongchuan	铜川	Tongchuan, China	铜川, 中国	35.173527	109.120819	34.898970725366375	108.94030302458646
6338900	City	Ulanqab	乌兰察布	Ulanqab, China	乌兰察布, 中国	41.018974	113.135414	40.993017057451105	113.12531809972133
6338902	City	Liupanshui	六盘水	Liupanshui, China	六盘水, 中国	26.137300	104.889824	26.596285683405497	104.82782113720657
6338903	City	Songyan	松原	Songyan, China	松原, 中国	44.799400	124.478157	33.34173638000815	107.7312299956847
6338904	City	Jinchang	金昌	Jinchang, China	金昌, 中国	38.427319	102.050720	38.51965137543865	102.18605390385721
6339420	City	Danzhou	儋州	Danzhou, China	儋州, 中国	19.568039	109.401390	19.523107778539742	109.57680136256226
6340676	City	Burqin	布尔津	Burqin, China	布尔津, 中国	48.285030	87.205353	47.70117890791638	86.87224950294613
6342010	City	Linshui	邻水	Linshui, China	邻水, 中国	30.337620	106.928017	30.337569709226486	106.92639349951834
6345343	City	Dongfang	东方	Dongfang, China	东方, 中国	19.026279	108.782051	19.097207177086922	108.64819774267605
6345067	City	Chengmai	澄迈	Chengmai, China	澄迈, 中国	19.693619	109.985802	19.740417934163744	110.00250668487352
6345355	City	Baicheng	白城	Baicheng, China	白城, 中国	45.352283	123.026878	45.61767940868395	122.83295438609002
6345346	City	Jiyuan	济源	Jiyuan, China	济源, 中国	35.097878	112.403015	35.068112172027625	112.5959818239493
6345356	City	Qiandongnan	黔东南	Qiandongnan, China	黔东南, 中国	26.503672	108.557068	26.586977755381735	107.97872240913439
6345354	City	Honghe	红河	Honghe, China	红河, 中国	23.439787	103.036575	23.364764575109476	103.3725524703755
6345657	City	Hainan	海南	Hainan, China	海南, 中国	35.952377	100.256042	not found
6345701	City	Gongchangling	弓长岭	Gongchangling, China	弓长岭, 中国	41.138054	123.411270	41.14968731796958	123.41374727030741
6141436	City	Qujing	曲靖	Qujing, China	曲靖, 中国	25.690632	103.933556	25.493000527752685	103.79414384769636
6141465	City	Turpan	吐鲁番	Turpan, China	吐鲁番, 中国	42.613071	89.222168	42.949750809144106	89.18691020261053
6141459	City	Hami	哈密	Hami, China	哈密, 中国	42.331154	93.462425	42.81690786585069	93.51355250073352
6141460	City	Hulunbuir	呼伦贝尔	Hulunbuir, China	呼伦贝尔, 中国	49.661942	121.201218	49.20980100917683	119.7582645971003
6141466	City	Wuwei	武威	Wuwei, China	武威, 中国	38.129635	103.033836	37.92798075183864	102.6364838357795
6141467	City	Shangrao	上饶	Shangrao, China	上饶, 中国	28.774559	117.469208	28.45826791379127	117.93845343927079
6141469	City	Ya'an	雅安	Ya'an, China	雅安, 中国	29.869179	102.663292	29.983197146091996	103.01139393980328
6141470	City	Yulin	榆林	Yulin, China	榆林, 中国	37.995644	109.531067	22.65683483547149	110.17675305885528
3000380767	City	Ding'an County	定安县	Ding'an County, China	定安县, 中国	19.681210	110.359360	19.68316254385973	110.35447902024738
6352461	City	Qitaihe (Xinjiang)	七台河 (新疆)	Qitaihe (Xinjiang), China	七台河 (新疆), 中国	44.522179	90.082275	45.769501513726375	130.99543362257668
3000005581	City	Dingxi	定西	Dingxi, China	定西, 中国	35.581402	104.621002	35.58120529316095	104.62361125377299
6143962	City	Luohe	漯河	Luohe, China	漯河, 中国	33.656876	113.902687	33.58236065268129	114.01061106099773
6140786	City	Haixi Autonomous Prefecture	海西自治州	Haixi Autonomous Prefecture, China	海西自治州, 中国	37.283550	95.117683	37.37665965074674	97.36894893755078
6140836	City	Baoting	保亭	Baoting, China	保亭, 中国	18.568954	109.642273	18.640915756585105	109.69845971680799
6140837	City	Jinzhong	晋中	Jinzhong, China	晋中, 中国	37.328320	112.965721	37.68667628053974	112.74615984379928
3000375382	City	Wusu	乌苏	Wusu, China	乌苏, 中国	44.435551	84.678238	44.43462769011755	84.67608953689745
3000209674	City	Qiannan	黔南	Qiannan, China	黔南, 中国	26.271242	107.515160	26.2575312560866	107.51793275061105
3000209716	City	Da Hinggan Ling	大兴安岭	Da Hinggan Ling, China	大兴安岭, 中国	52.345917	124.703522	52.33385229728834	124.70380324946764
3000391799	City	Jinghe County	精河县	Jinghe County, China	精河县, 中国	44.600552	82.893951	44.59971673085191	82.89135663161072
3000367111	City	Xiantao	仙桃	Xiantao, China	仙桃, 中国	30.354893	113.432449	30.36324513069242	113.41739633895921
3000367621	City	Luntai County	轮台县	Luntai County, China	轮台县, 中国	41.777401	84.252037	41.7763845184611	84.24955584551218
3000374721	City	Tacheng	塔城	Tacheng, China	塔城, 中国	46.751202	82.986977	46.747814530095845	82.97576968878765
3000374722	City	Minfeng County	民丰县	Minfeng County, China	民丰县, 中国	37.063900	82.695976	37.06427261552768	82.69321057779676
3000375171	City	Heihe City	五大连池	Heihe City, China	五大连池, 中国	50.241749	127.510757	50.24350599651551	127.52101014879466
3000375292	City	Tianmen	天门	Tianmen, China	天门, 中国	30.663210	113.166100	30.6467458838	113.1594424093
3000375330	City	Beiliu	北流	Beiliu, China	北流, 中国	22.695902	110.362503	22.71103490212844	110.3496467300657
3000375373	City	Fukang	阜康	Fukang, China	阜康, 中国	44.156841	87.987373	44.155878049963505	87.98434831520346
3000375383	City	Atushi	阿图什	Atushi, China	阿图什, 中国	39.715981	76.168533	39.71574741776086	76.16536286925628
3000382606	City	Dazhu	大竹县	Dazhu, China	大竹县, 中国	30.735979	107.204399	30.73873099319603	107.20030136594696
3000385824	City	Tongren	新安郡	Tongren, China	新安郡, 中国	27.938931	108.252502	27.734786159821525	109.1850190593611
3000387543	City	Zhenglan Qi	正蓝旗	Zhenglan Qi, China	正蓝旗, 中国	42.238964	116.002098	42.239615866798886	115.9860587864495
3000387945	City	Baisha County	白沙县	Baisha County, China	白沙县, 中国	19.191420	109.447868	19.226415079757267	109.4471952461234
3000388993	City	Changjiang County	昌江县	Changjiang County, China	昌江县, 中国	19.298090	109.055580	19.29977124399081	109.05162405481519
3000389635	City	Yiwu County	伊吾县	Yiwu County, China	伊吾县, 中国	43.254349	94.697449	43.25332372263555	94.6958519417143
3000389963	City	Barkol County	巴里坤哈萨克斯坦自治县	Barkol County, China	巴里坤哈萨克斯坦自治县, 中国	43.599998	93.016670	43.597087414095526	93.01506679731298
3000391662	City	Baicheng County	拜城县	Baicheng County, China	拜城县, 中国	41.796951	81.873451	41.79581821668881	81.87142408751399
3000391892	City	Pishan County	皮山县	Pishan County, China	皮山县, 中国	37.621208	78.282990	37.62144793539665	78.28146197608653
3000392018	City	Yuli County	尉犁县	Yuli County, China	尉犁县, 中国	41.338402	86.264099	41.34269249824667	86.25889850117798
3000391964	City	Awat County	阿瓦提县	Awat County, China	阿瓦提县, 中国	40.643002	80.375214	40.64289635026533	80.37267443079372
3000391965	City	Bachu County	巴楚县	Bachu County, China	巴楚县, 中国	39.784790	78.549042	39.7849180909819	78.54735780742983
3000391966	City	Qiongzhong County	琼中县	Qiongzhong County, China	琼中县, 中国	19.033340	109.838249	19.035206900552758	109.83431310118988
3000391970	City	Qira County	策勒县	Qira County, China	策勒县, 中国	36.998268	80.810066	36.99861219804245	80.80396057439008
3000391971	City	Qapqal Xibe County	察布查尔锡伯县	Qapqal Xibe County, China	察布查尔锡伯县, 中国	43.840919	81.151260	43.83938677110988	81.14836602877274
3000391972	City	Fuhai County	福海县	Fuhai County, China	福海县, 中国	47.112110	87.486794	47.11081226848346	87.48336409896221
3000391973	City	Habahe County	哈巴河县	Habahe County, China	哈巴河县, 中国	48.060650	86.419380	48.05964407076036	86.41563365969427
3000391974	City	Hoboksar County	和布克赛尔县	Hoboksar County, China	和布克赛尔县, 中国	46.792789	85.728638	46.79237842827813	85.72549212125868
3000391977	City	Hutubi County	呼图壁县	Hutubi County, China	呼图壁县, 中国	44.191200	86.898849	44.1904763545406	86.89640232230643
3000391979	City	Manas County	玛纳斯县	Manas County, China	玛纳斯县, 中国	44.303860	86.214241	44.302811059923386	86.21141256852306
3000391980	City	Huocheng County	霍城县	Huocheng County, China	霍城县, 中国	44.055809	80.878998	44.052695588752584	80.87187575178812
3000391983	City	Nilka County	尼勒克县	Nilka County, China	尼勒克县, 中国	43.798820	82.511673	43.79901669200126	82.5089170313804
3000391986	City	Shufu County	疏附县	Shufu County, China	疏附县, 中国	39.375259	75.863029	39.37497768946348	75.85995628963954
3000391987	City	Tekes County	特克斯县	Tekes County, China	特克斯县, 中国	43.217861	81.836090	43.21591881197956	81.83332949460457
3000391988	City	Shawan County	沙湾县	Shawan County, China	沙湾县, 中国	44.326141	85.619698	44.32553206605721	85.61690988856995
3000391989	City	Qinggil County	青河县	Qinggil County, China	青河县, 中国	46.678951	90.375557	46.67307402212625	90.3806912360886
3000391991	City	Kalpin County	柯坪县	Kalpin County, China	柯坪县, 中国	40.508080	79.046494	40.50773242419629	79.0449315785381
3000391996	City	Toksun County	托克逊县	Toksun County, China	托克逊县, 中国	42.791950	88.653831	42.79121641215376	88.651251371372
3000391997	City	Wensu County	温宿县	Wensu County, China	温宿县, 中国	41.277290	80.238403	41.27563066864527	80.2367861273434
3000391998	City	Yecheng County	叶城县	Yecheng County, China	叶城县, 中国	37.882778	77.413658	37.88287201719835	77.41082797383426
3000391999	City	Zepu County	泽普县	Zepu County, China	泽普县, 中国	38.191589	77.270988	38.191807773769696	77.2680127378145
3000392000	City	Yopurga County	岳普湖县	Yopurga County, China	岳普湖县, 中国	39.232979	76.777710	39.22404186993115	76.77040783692381
3000392003	City	Yumin County	裕民县	Yumin County, China	裕民县, 中国	46.200150	82.983391	46.20041704874535	82.97952167124438
3000392004	City	Zhaosu County	昭苏县	Zhaosu County, China	昭苏县, 中国	43.157082	81.131012	43.155785128683405	81.12800891210158
3000392233	City	Cona County	错那县	Cona County, India	错那县, 中国	27.926666	93.460831	27.994785420335475	91.95619473764138
6140715	City	Yuxi	玉溪	Yuxi, China	玉溪, 中国	24.113953	102.201218	24.35033959495087	102.52589599434074
6140774	City	Xinyu	新余	Xinyu, China	新余, 中国	27.860294	114.843872	27.821265586442617	114.91249920083827
6140775	City	Pingxiang	萍乡	Pingxiang, China	萍乡, 中国	27.523422	113.906921	27.626179298471328	113.84925500811941
6140778	City	Baishan	白山	Baishan, China	白山, 中国	42.069016	127.283195	41.931409566411794	126.41695138949044
3000439758	City	China	中国镇	China, Maine, United States of America	中国镇, 缅因州, 美国	44.478680	-69.517258	44.4786791	-69.51726409999999
3000452775	City	Makit County	麦盖提县	Makit County, China	麦盖提县, 中国	38.904881	77.652542	38.90508026042114	77.65014694849057
3000454772	City	Tashkurgan	塔什库尔干	Tashkurgan, China	塔什库尔干, 中国	37.768929	75.241608	37.77217595485697	75.22684635957661
3000474716	City	Haidong	海东	Haidong, China	海东, 中国	36.315239	102.346939	36.50197478194398	102.1022171304466
6140909	City	Taizhou	泰州	Taizhou (Zhejiang), China	泰州 (浙江), 中国	28.665298	121.344261	28.659330318669515	121.41633174405118
553248634382841527	City	Chinaman Wells	中国先生韦尔斯	Chinaman Wells, South Australia, Australia	中国先生韦尔斯, 南澳大利亚州, 澳大利亚	-34.387962	137.477112	-34.3798322	137.4803039
180026	Multi-City (Vicinity)	Shanghai	上海	Shanghai, China	上海, 中国	31.235701	121.470001	31.23233267258034	121.46917904839157
6140323	Multi-City (Vicinity)	Chongqing	重庆	Chongqing, China	重庆, 中国	29.540920	106.511818	29.43453185265002	106.90835218061984
3545	Multi-City (Vicinity)	Tianjin	天津	Tianjin, China	天津, 中国	39.539078	117.330078	39.342091723996546	117.35510603901344
178237	Multi-City (Vicinity)	Beijing	北京	Beijing, China	北京, 中国	39.905998	116.385002	39.902796556046745	116.40115404492732
6140569	Multi-City (Vicinity)	Qinhuangdao	秦皇岛	Qinhuangdao, China	秦皇岛, 中国	39.879589	119.125198	39.93425282458218	119.59475231098388
6140608	Multi-City (Vicinity)	Zhengzhou	郑州	Zhengzhou, China	郑州, 中国	34.673950	113.448654	34.74779361666785	113.61928139495708
6177560	Multi-City (Vicinity)	Kunming	昆明	Kunming, China	昆明, 中国	25.356525	102.867043	24.883164207229008	102.83147479249219
771	Multi-City (Vicinity)	Guangzhou	广州土豪多	Guangzhou, China	广州, 中国	23.133730	113.266190	23.1317866642661	113.25905541724686
6233280	City	Shihezi	石河子	Shihezi, China	石河子, 中国	44.307018	86.036263	44.304866126838384	86.07776220411019
3366	City	Qingdao	青岛	Qingdao, China	青岛, 山东, 中国	36.322533	120.238373	36.06683176326677	120.37747591567899
6267106	City	Fangchenggang	防城港	Fangchenggang, China	防城港, 中国	21.882240	108.002678	21.68934698234311	108.34985195595911
6338109	City	Liaoyanglu	辽阳路	Liaoyanglu, China	辽阳路, 中国	41.180725	123.243576	41.26517628367168	123.23120817979644
3000005026	City	Tunchang	屯昌	Tunchang, China	屯昌, 中国	19.363300	110.098000	19.353318297370276	110.09901356087725
3000366263	City	Bazhong	巴中	Bazhong, China	巴中, 中国	31.865000	106.744957	31.870084458405273	106.74333245057319
3000383351	City	Hoxud County	和硕县	Hoxud County, China	和硕县, 中国	42.268169	86.864540	42.26719753933995	86.86153263618415
553248635640588417	City	Garze	甘孜	Garze, China	甘孜, 中国	30.948755	99.996895	30.052340626453788	101.96079084496147
6069706	Multi-City (Vicinity)	Huizhou	惠州	Huizhou, China	惠州, 中国	23.135059	114.401535	23.114754491868347	114.41083278641813
6616	City	Chaoyang	朝阳	Chaoyang, China	朝阳, 中国	41.510895	120.011734	41.571360419450635	120.44370392420323
1550	City	Hanzhong	汉中	Hanzhong, China	汉中, 中国	33.088547	107.103203	33.06936655418664	107.01880115596936
2179	City	Lhasa	拉萨	Lhasa, China	拉萨, 中国	30.037533	91.088524	29.65757133450086	91.13902187532022
6050068	City	Hegang	鹤岗	Hegang, China	鹤岗, 中国	47.642029	130.805084	47.3474719217305	130.2901099938071
6050127	City	Yichun	宜春	Yichun, China	宜春, 中国	28.307692	114.973145	47.725269323532615	128.83409440872848
6056285	City	Wuhai	乌海	Wuhai, China	乌海, 中国	39.567184	106.882942	39.65430545712805	106.78945576506256
6084854	City	Linfen	临汾	Linfen, China	临汾, 中国	36.230709	111.373787	36.088128323620474	111.51275719806297
6085295	City	Lincang	临沧	Lincang, China	临沧, 中国	23.942961	99.677238	23.88674137301846	100.08757225040645
6140429	City	Jiuquan	酒泉	Jiuquan, China	酒泉, 中国	40.459866	96.243889	39.73204792860768	98.4939143839297
6140682	City	Ordos	鄂尔多斯	Ordos, China	鄂尔多斯, 中国	39.411804	108.625244	39.607248126465	109.77561440082094
6140867	City	Ngawa Autonomous Prefecture	阿坝自治州	Ngawa Autonomous Prefecture, China	阿坝自治州, 中国	32.397594	102.609604	31.901657681340268	102.22300880368662
6149798	City	Zhumadian	驻马店	Zhumadian, China	驻马店, 中国	32.924305	114.147720	33.01334086814351	114.01641404077127
553248635290250509	City	Wuqiu	乌坵乡	Wuqiu, China	乌坵乡, 中国	24.988949	119.458740	not found
6069705	Multi-City (Vicinity)	Jiangmen	江门	Jiangmen, China	江门, 中国	22.403616	112.824104	22.581808203959316	113.07605864302884
3346	Multi-City (Vicinity)	Sanya	三亚	Sanya, China	三亚, 中国	18.391335	109.417610	18.254552251296953	109.50782472859662
6156196	Multi-City (Vicinity)	Linghsui	陵水	Linghsui, China	陵水, 中国	18.506048	110.037506	18.507674138290593	110.0332257781499
3863	Multi-City (Vicinity)	Xiamen	厦门	Xiamen, China	厦门, 中国	24.587305	118.127090	24.482479763577587	118.0844479152309
181009	Multi-City (Vicinity)	Dongguan	东莞	Dongguan, China	东莞, 中国	23.038034	113.772018	23.023395586911935	113.74660595526356
6046792	Multi-City (Vicinity)	Shenzhen	深圳	Shenzhen, China	深圳, 中国	22.542431	114.113640	22.54581324770775	114.0527510426008
6140239	City	Chizhou	池州	Chizhou, China	池州, 中国	30.317913	117.357994	30.658394504559837	117.48368172572539
6140240	City	Tongling	铜陵	Tongling, China	铜陵, 中国	30.958302	117.894203	30.94780793133775	117.80619873642588
